X,Y,SITENUMBER,RIVER,SITENAME,SITE,TIM_CHCH,TELEMETERED,COMPLIANCE_MONITORING,FLOOD_CONTROL,LAST_SAMPLE,LAST_HOUR,RAIN_TODAY,RAIN_1_DAY_AGO,RAIN_2_DAYS_AGO,RAIN_3_DAYS_AGO,RAIN_4_DAYS_AGO,RAIN_5_DAYS_AGO,RAIN_6_DAYS_AGO,RAIN_7_DAYS_AGO,TOTAL_RAINFALL,ALTITUDE,NZMGX,NZMGY,NZMS260,NZTMX,NZTMY,NZTOPO50,OBJECTID
1578995.4304,5174989.5156,325712,AVON/HEATHCOTE,"RESERVOIR #4, CLIFTON","AVON/HEATHCOTE AT RESERVOIR #4, CLIFTON",,N,,N,,,,,,,,,,,,265,2488999,5736599,M36:88999-36599,1578995,5174989,BX24:7899-7498,3417039
1583853.4079,5174599.838,325801,GODLEY HEAD LIGHT,GODLEY HEAD LIGHT,GODLEY HEAD LIGHT AT GODLEY HEAD LIGHT,,N,,N,,,,,,,,,,,,138,2493859,5736209,N36:93859-36209,1583853,5174599,BX24:8385-7459,3417040
1534120.2677,5166859.5035,326101,DUNSANDEL A,DUNSANDEL A,DUNSANDEL A AT DUNSANDEL A,,N,,N,,,,,,,,,,,,,2444107,5728469,L36:44107-28469,1534120,5166859,BX22:3412-6685,3417041
1534138.4416,5164971.0908,326102,DUNSANDEL SCHOOL,DUNSANDEL SCHOOL,DUNSANDEL SCHOOL AT DUNSANDEL SCHOOL,,N,,N,,,,,,,,,,,,,2444125,5726580,L36:44125-26580,1534138,5164971,BX22:3413-6497,3417042
1527198.9298,5171236.5645,326112,SELWYN,RIDGENS RD,SELWYN AT RIDGENS RD,C,T,O,N,2021/09/24 04:05:00+00,0,0,0,0,0,0,0,0,0.5,0.5,120,2437184,5732848,L36:37184-32848,1527198,5171236,BX22:2719-7123,3417043
1542153.4069,5170599.0176,326201,BURNHAM,BURNHAM,BURNHAM AT BURNHAM,,N,,N,,,,,,,,,,,,62,2452143,5732209,M36:52143-32209,1542153,5170599,BX23:4215-7059,3417044
1538151.0058,5166889.8715,326203,DUNSANDEL,DUNSANDEL,DUNSANDEL AT DUNSANDEL,,N,,N,,,,,,,,,,,,73,2448139,5728499,L36:48139-28499,1538151,5166889,BX22:3815-6688,3417045
1544888.5039,5170619.2268,326301,BURNHAM SEWAGE PLANT,BURNHAM SEWAGE PLANT,BURNHAM SEWAGE PLANT AT BURNHAM SEWAGE PLANT,,N,,N,,,,,,,,,,,,61,2454879,5732229,M36:54879-32229,1544888,5170619,BX23:4488-7061,3417046
1550277.2604,5163333.1843,326302,SPRINGSTON,SPRINGSTON,SPRINGSTON AT SPRINGSTON,,N,,N,,,,,,,,,,,,,2460269,5724940,M36:60269-24940,1550277,5163333,BX23:5027-6333,3417047
1557024.5028,5167041.4073,326401,LINCOLN,LINCOLN,LINCOLN AT LINCOLN,,N,,N,,,,,,,,,,,,11,2467019,5728649,M36:67019-28649,1557024,5167041,BX23:5702-6704,3417048
1556994.2546,5170710.0646,326402,"LINCOLN, BROADFIELD EDL","LINCOLN, BROADFIELD EDL","LINCOLN, BROADFIELD EDL AT LINCOLN, BROADFIELD EDL",,N,,N,,,,,,,,,,,,12,2466989,5732319,M36:66989-32319,1556994,5170710,BX23:5699-7071,3417049
1555645.013,5167031.3069,326403,LINCOLN NO3,LINCOLN NO3,LINCOLN NO3 AT LINCOLN NO3,,N,,N,,,,,,,,,,,,11,2465639,5728639,M36:65639-28639,1555645,5167031,BX23:5564-6703,3417050
1555634.8769,5168920.6207,326404,LINCOLN COLLEGE,LINCOLN COLLEGE,LINCOLN COLLEGE AT LINCOLN COLLEGE,,N,,N,,,,,,,,,,,,11,2465629,5730529,M36:65629-30529,1555634,5168920,BX23:5563-6892,3417051
1557244.2374,5169600.4857,326405,"LINCOLN, BROADFIELD EWS","LINCOLN, BROADFIELD EWS","LINCOLN, BROADFIELD EWS AT LINCOLN, BROADFIELD EWS",,N,,N,,,,,,,,,,,,18,2467239,5731209,M36:67239-31209,1557244,5169600,BX23:5724-6960,3417052
1556104.8091,5167491.1741,326411,GW RECHARGE SITE,LINCOLN UNIVERSITY,GW RECHARGE SITE AT LINCOLN UNIVERSITY,C,N,,N,,,,,,,,,,,,,2466099,5729099,M36:66099-29099,1556104,5167491,BX23:5610-6749,3417053
1566389.0505,5165210.7796,326501,OTAHUNA,OTAHUNA,OTAHUNA AT OTAHUNA,,N,,N,,,,,,,,,,,,37,2476387,5726817,M36:76387-26817,1566389,5165210,BX24:6638-6521,3417054
1562901.9596,5172089.914,326502,HEATHCOTE,LADBROOKS,HEATHCOTE AT LADBROOKS,,N,,N,,,,,,,,,,,,22,2472899,5733699,M36:72899-33699,1562901,5172089,BX23:6290-7208,3417055
1562044.6581,5166375.0234,326510,HALSWELL,TAI TAPU,HALSWELL AT TAI TAPU,C,N,O,N,,,,,,,,,,,,8,2472041,5727982,M36:72041-27982,1562044,5166375,BX23:6204-6637,3417056
1563102.3074,5165592.3985,326512,HALSWELL,RYANS BGE,HALSWELL AT RYANS BGE,C,T,O,N,2021/09/24 03:35:00+00,0,0,2.5,0,0,0,0,0,0,2.5,8,2473099,5727199,M36:73099-27199,1563102,5165592,BX23:6310-6559,3417057
1574427.575,5169021.7522,326600,"QUAIL IS,LINCOLN COL","QUAIL IS,LINCOLN COL","QUAIL IS,LINCOLN COL AT QUAIL IS,LINCOLN COL",,N,,N,,,,,,,,,,,,80,2484429,5730629,M36:84429-30629,1574427,5169021,BX24:7442-6902,3417058
1571778.7643,5167122.3714,326601,ALLANDALE,ALLANDALE,ALLANDALE AT ALLANDALE,,N,,N,,,,,,,,,,,,8,2481779,5728729,M36:81779-28729,1571778,5167122,BX24:7177-6712,3417059
1571448.8718,5167562.1744,326602,LIVING SPRINGS,LIVING SPRINGS,LIVING SPRINGS AT LIVING SPRINGS,,N,,N,,,,,,,,,,,,11,2481449,5729169,M36:81449-29169,1571448,5167562,BX24:7144-6756,3417060
1574427.4844,5170791.0338,326603,QUAIL ISLAND,QUAIL ISLAND,QUAIL ISLAND AT QUAIL ISLAND,,N,,N,,,,,,,,,,,,75,2484429,5732399,M36:84429-32399,1574427,5170791,BX24:7442-7079,3417061
1570379.0224,5172670.0838,326604,SUGAR LOAF,SUGAR LOAF,SUGAR LOAF AT SUGAR LOAF,,N,,N,,,,,,,,,,,,472,2480379,5734279,M36:80379-34279,1570379,5172670,BX24:7037-7267,3417062
1569089.5336,5172660.023,326605,MARLEYS HILL,MARLEYS HILL,MARLEYS HILL AT MARLEYS HILL,,N,,N,,,,,,,,,,,,515,2479089,5734269,M36:79089-34269,1569089,5172660,BX24:6908-7266,3417063
1570419.5573,5163443.7679,326606,GEBBIES PASS,GEBBIES PASS,GEBBIES PASS AT GEBBIES PASS,,N,,N,,,,,,,,,,,,280,2480419,5725049,M36:80419-25049,1570419,5163443,BX24:7041-6344,3417064
1571038.8853,5170231.0835,326607,GOVERNORS BAY,GOVERNORS BAY,GOVERNORS BAY AT GOVERNORS BAY,,N,,N,,,,,,,,,,,,104,2481039,5731839,M36:81039-31839,1571038,5170231,BX24:7103-7023,3417065
1569109.7269,5168991.4655,326608,CASS PEAK ANEMOMETER,CASS PEAK ANEMOMETER,CASS PEAK ANEMOMETER AT CASS PEAK ANEMOMETER,,N,,N,,,,,,,,,,,,547,2479109,5730599,M36:79109-30599,1569109,5168991,BX24:6910-6899,3417066
1568499.7956,5172090.2149,326610,HEATHCOTE,HOON HAY,HEATHCOTE AT HOON HAY,C,N,O,N,,,,,,,,,,,,35,2478499,5733699,M36:78499-33699,1568499,5172090,BX24:6849-7209,3417067
1567724.0704,5172658.953,326612,CASHMERE CATCHMENT,CASHMERE CATCHMENT,CASHMERE CATCHMENT AT CASHMERE CATCHMENT,,N,,N,,,,,,,,,,,,,2477723,5734268,M36:77723-34268,1567724,5172658,BX24:6772-7265,3417069
1570387.0192,5172671.0838,326613,HOON HAY CATCHMENT,HOON HAY CATCHMENT,HOON HAY CATCHMENT AT HOON HAY CATCHMENT,,N,,N,,,,,,,,,,,,,2480387,5734280,M36:80387-34280,1570387,5172671,BX24:7038-7267,3417070
1570387.0192,5172671.0838,326614,HOON HAY CATCHMENT,HOON HAY CATCHMENT,HOON HAY CATCHMENT AT HOON HAY CATCHMENT,,N,,N,,,,,,,,,,,,,2480387,5734280,M36:80387-34280,1570387,5172671,BX24:7038-7267,3417071
1570387.0192,5172671.0838,326615,HOON HAY CATCHMENT,HOON HAY CATCHMENT,HOON HAY CATCHMENT AT HOON HAY CATCHMENT,,N,,N,,,,,,,,,,,,,2480387,5734280,M36:80387-34280,1570387,5172671,BX24:7038-7267,3417072
1571698.5048,5172490.2194,326616,HEATHCOTE,UPPER BOWENVALE VALLEY,HEATHCOTE AT UPPER BOWENVALE VALLEY,,N,,N,2021/09/24 03:30:00+00,0,0,0,0,0,0.6,0,0,0.2,0.8,351,2481699,5734099,M36:81699-34099,1571698,5172490,BX24:7169-7249,3417073
1578455.8201,5170811.2159,326700,"LYTTELTON,CASHIN QUAY","LYTTELTON,CASHIN QUAY","LYTTELTON,CASHIN QUAY AT LYTTELTON,CASHIN QUAY",,N,,N,,,,,,,,,,,,4,2488459,5732419,M36:88459-32419,1578455,5170811,BX24:7845-7081,3417074
1577166.2735,5172690.3865,326701,LYTTELTON HARBOUR,LYTTELTON HARBOUR,LYTTELTON HARBOUR AT LYTTELTON HARBOUR,,N,,N,,,,,,,,,,,,5,2487169,5734299,M36:87169-34299,1577166,5172690,BX24:7716-7269,3417075
1579847.4091,5167152.8108,326702,PURAU,PURAU,PURAU AT PURAU,,N,,N,,,,,,,,,,,,30,2489851,5728759,M36:89851-28759,1579847,5167152,BX24:7984-6715,3417076
1578486.1934,5163474.2875,326703,HERBERT PEAK,HERBERT PEAK,HERBERT PEAK AT HERBERT PEAK,,N,,N,,,,,,,,,,,,926,2488489,5725079,M36:88489-25079,1578486,5163474,BX24:7848-6347,3417077
1598639.1741,5163518.2247,326901,FERNHILL,FERNHILL,FERNHILL AT FERNHILL,,N,,N,,,,,,,,,,,,439,2508651,5725122,N36:08651-25122,1598639,5163518,BX25:9863-6351,3417078
1591942.0565,5169066.4832,326902,LITTLE PIGEON BAY,LITTLE PIGEON BAY,LITTLE PIGEON BAY AT LITTLE PIGEON BAY,,N,,N,,,,,,,,,,,,,2501951,5730673,N36:01951-30673,1591942,5169066,BX25:9194-6906,3417079
1591949.2585,5163512.9739,326903,PIGEON BAY,PIGEON BAY,PIGEON BAY AT PIGEON BAY,,N,,N,,,,,,,,,,,,,2501958,5725117,N36:01958-25117,1591949,5163512,BX25:9194-6351,3417080
1522152.0349,5155623.5182,327001,RAKAIA,RAKAIA,RAKAIA AT RAKAIA,,N,,N,,,,,,,,,,,,106,2432134,5717231,L36:32134-17231,1522152,5155623,BX22:2215-5562,3417081
1521387.8193,5151502.6019,327002,RAKAIA,RAKAIA,RAKAIA AT RAKAIA,,N,,N,,,,,,,,,,,,124,2431369,5713109,L36:31369-13109,1521387,5151502,BY22:2138-5150,3417082
1534193.0042,5159417.8432,327101,DUNSANDEL B,DUNSANDEL B,DUNSANDEL B AT DUNSANDEL B,,N,,N,,,,,,,,,,,,64,2444179,5721025,L36:44179-21025,1534193,5159417,BX22:3419-5941,3417083
1531113.9326,5159591.4342,327110,GW RECHARGE SITE,GW RECHARGE SITE AT DUNSANDEL,GW RECHARGE SITE AT GW RECHARGE SITE AT DUNSANDEL,C,N,,N,,,,,,,,,,,,0,2441099,5721199,L36:41099-21199,1531113,5159591,BX22:3111-5959,3417084
1535544.3766,5161319.383,327201,DUNSANDEL C,DUNSANDEL C,DUNSANDEL C AT DUNSANDEL C,,N,,N,,,,,,,,,,,,,2445531,5722927,L36:45531-22927,1535544,5161319,BX22:3554-6131,3417085
1538231.9111,5157672.8787,327202,KILLINCHY,KILLINCHY,KILLINCHY AT KILLINCHY,,N,,N,,,,,,,,,,,,46,2448219,5719279,L36:48219-19279,1538231,5157672,BX22:3823-5767,3417086
1543660.5223,5153944.7967,327301,LEESTON,LEESTON,LEESTON AT LEESTON,,N,,N,,,,,,,,,,,,20,2453649,5715549,M36:53649-15549,1543660,5153944,BY23:4366-5394,3417087
1543665.5199,5153950.7953,327302,LEESTON,LEESTON,LEESTON AT LEESTON,,N,,N,,,,,,,,,,,,,2453654,5715555,M36:53654-15555,1543665,5153950,BY23:4366-5395,3417088
1543602.7475,5161392.2104,327303,"BROOKSIDE,MIDDLERIGG","BROOKSIDE,MIDDLERIGG","BROOKSIDE,MIDDLERIGG AT BROOKSIDE,MIDDLERIGG",,N,,N,,,,,,,,,,,,,2453592,5722999,M36:53592-22999,1543602,5161392,BX23:4360-6139,3417089
1554319.9661,5161474.2227,327401,"ELLESMERE,ASHLEY DENE","ELLESMERE,ASHLEY DENE","ELLESMERE,ASHLEY DENE AT ELLESMERE,ASHLEY DENE",,N,,N,,,,,,,,,,,,21,2464313,5723080,M36:64313-23080,1554319,5161474,BX23:5431-6147,3417090
1561093.5591,5159624.539,327501,GREENPARK,GREENPARK,GREENPARK AT GREENPARK,,N,,N,,,,,,,,,,,,2,2471089,5721229,M36:71089-21229,1561093,5159624,BX23:6109-5962,3417091
1561110.7057,5157852.2315,327502,LAKE ELLESMERE,LAKE ELLESMERE,LAKE ELLESMERE AT LAKE ELLESMERE,,N,,N,,,,,,,,,,,,2,2471106,5719456,M36:71106-19456,1561110,5157852,BX23:6111-5785,3417092
1573213.2515,5152357.6141,327601,KAITUNA,KAITUNA,KAITUNA AT KAITUNA,,N,,N,,,,,,,,,,,,3,2483213,5713958,M36:83213-13958,1573213,5152357,BY24:7321-5235,3417093
1570452.9504,5157900.0397,327602,HALSWELL OLD COURSE,MCQUEENS VALLEY,HALSWELL OLD COURSE AT MCQUEENS VALLEY,,N,,N,,,,,,,,,,,,17,2480452,5719503,M36:80452-19503,1570452,5157900,BX24:7045-5790,3417094
1571799.1259,5161564.6327,327603,GEBBIES PASS,GEBBIES PASS,GEBBIES PASS AT GEBBIES PASS,,N,,N,,,,,,,,,,,,224,2481799,5723169,M36:81799-23169,1571799,5161564,BX24:7179-6156,3417095
1567791.0445,5157885.8181,327604,MOTUKARARA,MOTUKARARA,MOTUKARARA AT MOTUKARARA,,N,,N,,,,,,,,,,,,10,2477789,5719489,M36:77789-19489,1567791,5157885,BX24:6779-5788,3417096
1579869.8307,5159711.9872,327702,KAITUNA RIVER,KAITUNA VALLEY AT TOPHOUSE,KAITUNA RIVER AT KAITUNA VALLEY AT TOPHOUSE,,N,,N,,,,,,,,,,,,229,2489873,5721315,M36:89873-21315,1579869,5159711,BX24:7986-5971,3417097
1583914.5411,5152389.5245,327801,OKUTI,OKUTI,OKUTI AT OKUTI,,N,,N,,,,,,,,,,,,61,2493919,5713989,N36:93919-13989,1583914,5152389,BY24:8391-5238,3417098
1586563.0904,5156058.0564,327802,COOPTOWN TRIG,COOPTOWN TRIG,COOPTOWN TRIG AT COOPTOWN TRIG,,N,,N,,,,,,,,,,,,152,2496569,5717659,N36:96569-17659,1586563,5156058,BX24:8656-5605,3417099
1583902.1684,5157946.0326,327803,PUAHA,PUAHA,PUAHA AT PUAHA,,N,,N,,,,,,,,,,,,,2493907,5719548,N36:93907-19548,1583902,5157946,BX24:8390-5794,3417100
1587932.7039,5152399.8241,327810,OKUTI VALLEY,OKUTI VALLEY,OKUTI VALLEY AT OKUTI VALLEY,,N,,N,,,,,,,,,,,,152,2497939,5713999,N36:97939-13999,1587932,5152399,BY24:8793-5239,3417101
1582694.6089,5159496.2685,327811,HUKAHUKA,SUMMIT,HUKAHUKA AT SUMMIT,C,N,O,N,,,,,,,,,,,,610,2492699,5721099,N36:92699-21099,1582694,5159496,BX24:8269-5949,3417102
1594609.4708,5154179.4295,327901,ONAWE DUVAUCHELLE BAY,ONAWE DUVAUCHELLE BAY,ONAWE DUVAUCHELLE BAY AT ONAWE DUVAUCHELLE BAY,,N,,N,,,,,,,,,,,,46,2504619,5715779,N36:04619-15779,1594609,5154179,BX25:9460-5417,3417103
1522216.7937,5150070.1393,328001,OVERDALE,OVERDALE,OVERDALE AT OVERDALE,,N,,N,,,,,,,,,,,,,2432198,5711676,L36:32198-11676,1522216,5150070,BY22:2221-5007,3417104
1522239.0727,5148181.6981,328002,RAKAIA,RAKAIA,RAKAIA AT RAKAIA,,N,,N,,,,,,,,,,,,,2432220,5709787,L37:32220-09787,1522239,5148181,BY22:2223-4818,3417105
1520930.1609,5150054.9526,328003,CALEDON OVERDALE,CALEDON OVERDALE,CALEDON OVERDALE AT CALEDON OVERDALE,,N,,N,,,,,,,,,,,,91,2430911,5711661,L36:30911-11661,1520930,5150054,BY22:2093-5005,3417106
1539691.5781,5148362.2186,328201,SOUTHBRIDGE,SOUTHBRIDGE,SOUTHBRIDGE AT SOUTHBRIDGE,,N,,N,,,,,,,,,,,,6,2449678,5709965,L37:49678-09965,1539691,5148362,BY22:3969-4836,3417107
1539674.334,5150250.5642,328202,"SOUTHBRIDGE,ST JAMES","SOUTHBRIDGE,ST JAMES","SOUTHBRIDGE,ST JAMES AT SOUTHBRIDGE,ST JAMES",,N,,N,,,,,,,,,,,,24,2449661,5711854,L36:49661-11854,1539674,5150250,BY22:3967-5025,3417108
1538373.8263,5142787.957,328203,RAKAIA HUTS,RAKAIA HUTS,RAKAIA HUTS AT RAKAIA HUTS,,N,,N,,,,,,,,,,,,2,2448359,5704389,L37:48359-04389,1538373,5142787,BY22:3837-4278,3417109
1541082.6109,5144707.6993,328204,"LEESTON, JOLLIES ROAD","LEESTON, JOLLIES ROAD","LEESTON, JOLLIES ROAD AT LEESTON, JOLLIES ROAD",,N,,N,,,,,,,,,,,,16,2451069,5706309,M36:51069-06309,1541082,5144707,BY23:4108-4470,3417110
1549119.7228,5144768.8444,328300,LAKE ELLESMERE,LAKE ELLESMERE,LAKE ELLESMERE AT LAKE ELLESMERE,,N,,N,,,,,,,,,,,,,2459109,5706369,M36:59109-06369,1549119,5144768,BY23:4911-4476,3417111
1557146.4152,5146719.1673,328401,ELLESMERE SPIT,ELLESMERE SPIT,ELLESMERE SPIT AT ELLESMERE SPIT,,N,,N,,,,,,,,,,,,3,2467139,5708319,M36:67139-08319,1557146,5146719,BY23:5714-4671,3417112
1574515.0338,5148586.369,328601,BIRDLINGS FLAT,BIRDLINGS FLAT,BIRDLINGS FLAT AT BIRDLINGS FLAT,,N,,N,,,,,,,,,,,,4,2484515,5710185,M36:84515-10185,1574515,5148586,BY24:7451-4858,3417113
1579906.9862,5144932.5444,328701,MAGNET BAY,MAGNET BAY,MAGNET BAY AT MAGNET BAY,,N,,N,,,,,,,,,,,,6,2489909,5706529,M36:89909-06529,1579906,5144932,BY24:7990-4493,3417114
1582557.4543,5148612.1245,328702,TE OKA,TE OKA,TE OKA AT TE OKA,,N,,N,,,,,,,,,,,,610,2492561,5710210,N36:92561-10210,1582557,5148612,BY24:8255-4861,3417115
1574398.5151,5155097.5504,328711,KAITUNA,KAITUNA VALLEY RD,KAITUNA AT KAITUNA VALLEY RD,C,T,O,N,2021/09/24 04:00:00+00,0,0,0,0,0,0.5,0,0,0,0.5,70,2484399,5716699,M36:84399-16699,1574398,5155097,BX24:7439-5509,3417116
1589313.3298,5148626.6873,328801,CAREWS PEAK,CAREWS PEAK,CAREWS PEAK AT CAREWS PEAK,,N,,N,,,,,,,,,,,,183,2499320,5710224,N36:99320-10224,1589313,5148626,BY25:8931-4862,3417117
1586574.4665,5150509.593,328811,BARKERS NEST,BARKERS NEST,BARKERS NEST AT BARKERS NEST,,N,,N,,,,,,,,,,,,396,2496580,5712108,N36:96580-12108,1586574,5150509,BY24:8657-5050,3417119
1586578.6073,5148621.4677,328812,BOSSU RD 2,BOSSU RD 2,BOSSU RD 2 AT BOSSU RD 2,,N,,N,,,,,,,,,,,,549,2496584,5710219,N36:96584-10219,1586578,5148621,BY24:8657-4862,3417120
1586574.4665,5150509.593,328813,VALLEY ROAD,VALLEY ROAD,VALLEY ROAD AT VALLEY ROAD,,N,,N,,,,,,,,,,,,488,2496580,5712108,N36:96580-12108,1586574,5150509,BY24:8657-5050,3417121
1585288.058,5150507.491,328814,FLYN,FLYN,FLYN AT FLYN,,N,,N,,,,,,,,,,,,518,2495293,5712106,N36:95293-12106,1585288,5150507,BY24:8528-5050,3417122
1585288.058,5150507.491,328815,PINE TREE,PINE TREE,PINE TREE AT PINE TREE,,N,,N,,,,,,,,,,,,610,2495293,5712106,N36:95293-12106,1585288,5150507,BY24:8528-5050,3417123
1586093.6215,5151400.1456,328816,REYNOLDS,BRANKINS BR,REYNOLDS AT BRANKINS BR,,N,,N,,,,,,,,,,,,152,2496099,5712999,N36:96099-12999,1586093,5151400,BY24:8609-5140,3417124
1583694.3927,5155897.9308,328820,HUKAHUKA,LATHAMS RD,HUKAHUKA AT LATHAMS RD,,N,,N,,,,,,,,,,,,70,2493699,5717499,N36:93699-17499,1583694,5155897,BX24:8369-5589,3417125
1597388.4189,5149301.9406,328901,AKAROA,ARMSTRONG CRESCENT,AKAROA AT ARMSTRONG CRESCENT,,N,,N,,,,,,,,,,,,34,2507399,5710899,N36:07399-10899,1597388,5149301,BY25:9738-4930,3417126
1598638.3471,5141295.9946,328902,AKAROA HEAD,AKAROA HEAD,AKAROA HEAD AT AKAROA HEAD,,N,,N,,,,,,,,,,,,102,2508649,5702889,N36:08649-02889,1598638,5141295,BY25:9863-4129,3417127
1597348.3664,5150521.3453,328903,"AKAROA,RUE LAVAUD","AKAROA,RUE LAVAUD","AKAROA,RUE LAVAUD AT AKAROA,RUE LAVAUD",,N,,N,,,,,,,,,,,,4,2507359,5712119,N36:07359-12119,1597348,5150521,BY25:9734-5052,3417128
1597348.5928,5146853.1357,328904,"AKAROA,ONUKU","AKAROA,ONUKU","AKAROA,ONUKU AT AKAROA,ONUKU",,N,,N,,,,,,,,,,,,299,2507359,5708449,N36:07359-08449,1597348,5146853,BY25:9734-4685,3417129
1589391.8258,5155598.4502,328914,BARRYS BAY,HILLTOP,BARRYS BAY AT HILLTOP,C,N,O,N,,,,,,,,,,,,487,2499399,5717199,N36:99399-17199,1589391,5155598,BX25:8939-5559,3417130
1523753.847,5135312.8558,329000,KYLE,KYLE,KYLE AT KYLE,,N,,N,,,,,,,,,,,,,2433733,5696914,L37:33733-96914,1523753,5135312,BY22:2375-3531,3417131
1530378.0839,5139051.886,329101,DORIE,DORIE,DORIE AT DORIE,,N,,N,,,,,,,,,,,,,2440360,5700653,L37:40360-00653,1530378,5139051,BY22:3037-3905,3417132
1606766.4305,5235694.3546,330001,MOTUNAU,MOTUNAU,MOTUNAU AT MOTUNAU,,N,,N,,,,,,,,,,,,27,2516779,5797329,N34:16779-97329,1606766,5235694,BV25:0676-3569,3417133
1605466.7701,5233815.1939,330002,MOTUNAU BEACH,MOTUNAU BEACH,MOTUNAU BEACH AT MOTUNAU BEACH,,N,,N,,,,,,,,,,,,60,2515479,5795449,N34:15479-95449,1605466,5233815,BV25:0546-3381,3417134
1606686.2873,5233815.09,330003,"MOTUNAU, MOTUITI","MOTUNAU, MOTUITI","MOTUNAU, MOTUITI AT MOTUNAU, MOTUITI",,N,,N,,,,,,,,,,,,21,2516699,5795449,N34:16699-95449,1606686,5233815,BV25:0668-3381,3417135
1608161.236,5239366.8123,330101,HAPPY VALLEY,HAPPY VALLEY,HAPPY VALLEY AT HAPPY VALLEY,,N,,N,,,,,,,,,,,,61,2518174,5801003,N33:18174-01003,1608161,5239366,BV25:0816-3936,3417136
1595978.3503,5165294.3161,336001,LITTLE AKALOA,LITTLE AKALOA,LITTLE AKALOA AT LITTLE AKALOA,,N,,N,,,,,,,,,,,,244,2505989,5726899,N36:05989-26899,1595978,5165294,BX25:9597-6529,3417137
1608052.8513,5156069.1216,337101,"LE BONS BAY,EASTWOOD","LE BONS BAY,EASTWOOD","LE BONS BAY,EASTWOOD AT LE BONS BAY,EASTWOOD",,N,,N,,,,,,,,,,,,229,2518069,5717669,N36:18069-17669,1608052,5156069,BX25:0805-5606,3417138
1609582.0813,5156299.0535,337102,BANKS PENINSULA,LE BONS BAY,BANKS PENINSULA AT LE BONS BAY,,N,,N,,,,,,,,,,,,236,2519599,5717899,N36:19599-17899,1609582,5156299,BX25:0958-5629,3417139
1604025.0783,5150521.7183,338001,HICKORY BAY,HICKORY BAY,HICKORY BAY AT HICKORY BAY,,N,,N,,,,,,,,,,,,381,2514039,5712119,N36:14039-12119,1604025,5150521,BY25:0402-5052,3417140
1604025.0783,5150521.7183,338002,SAUNDERS,SAUNDERS,SAUNDERS AT SAUNDERS,,N,,N,,,,,,,,,,,,229,2514039,5712119,N36:14039-12119,1604025,5150521,BY25:0402-5052,3417141
1342311.8828,5188141.3534,394801,GILLESPIES BEACH,GILLESPIES BEACH,GILLESPIES BEACH AT GILLESPIES BEACH,,N,,N,,,,,,,,,,,,6,2252296,5749758,G35:52296-49758,1342311,5188141,BX14:4231-8814,3417142
1344098.52,5175306.605,395801,KARANGARUA,KARANGARUA,KARANGARUA AT KARANGARUA,,N,,N,,,,,,,,,,,,61,2254083,5736928,H36:54083-36928,1344098,5175306,BX14:4409-7530,3417143
1302894.6753,5127851.0384,399213,HAAST,ROARING BILLY,HAAST AT ROARING BILLY,,N,,N,,,,,,,,,,,,60,2212899,5689499,G37:12899-89499,1302894,5127851,BY13:0289-2785,3417144
1304455.7716,5127260.8168,399302,"HAAST,MACPHERSON CAMP","HAAST, MACPHERSON CAMP","HAAST,MACPHERSON CAMP AT HAAST, MACPHERSON CAMP",,N,,N,,,,,,,,,,,,76,2214459,5688909,G37:14459-88909,1304455,5127260,BY13:0445-2726,3417145
1309839.4293,5125610.4088,399303,CLARKE BLUFF,CLARKE BLUFF,CLARKE BLUFF AT CLARKE BLUFF,,N,,N,,,,,,,,,,,,76,2219839,5687259,G37:19839-87259,1309839,5125610,BY13:0983-2561,3417146
1311600.9546,5122548.6659,399410,HAAST,MOA CK,HAAST AT MOA CK,,N,,N,,,,,,,,,,,,105,2221599,5684199,G37:21599-84199,1311600,5122548,BY13:1160-2254,3417147
1342516.7249,5124054.8597,399710,HOPKINS,BOANERGES RIDGE,HOPKINS AT BOANERGES RIDGE,,N,,N,,,,,,,,,,,,1402,2252499,5685699,H37:52499-85699,1342516,5124054,BY14:4251-2405,3417148
1342516.7229,5124064.8644,399711,HOPKINS @ BOANERGES RIDGE,HOPKINS @ BOANERGES RIDGE,HOPKINS @ BOANERGES RIDGE AT HOPKINS @ BOANERGES RIDGE,,N,,N,,,,,,,,,,,,1402,2252499,5685709,H37:52499-85709,1342516,5124064,BY14:4251-2406,3417149
1345916.6453,5131959.0282,399811,HOPKINS,ELCHO FLATS,HOPKINS AT ELCHO FLATS,,N,,N,,,,,,,,,,,,701,2255899,5693599,H37:55899-93599,1345916,5131959,BY14:4591-3195,3417150
1345906.6367,5131989.0398,399812,HOPKINS @ ELCHO FLATS,HOPKINS @ ELCHO FLATS,HOPKINS @ ELCHO FLATS AT HOPKINS @ ELCHO FLATS,,N,,N,,,,,,,,,,,,701,2255889,5693629,H37:55889-93629,1345906,5131989,BY14:4590-3198,3417151
1375568.505,5122601.9901,400201,L PUKAKI TASMAN DOWNS,L PUKAKI TASMAN DOWNS,L PUKAKI TASMAN DOWNS AT L PUKAKI TASMAN DOWNS,,N,,N,,,,,,,,,,,,564,2285539,5684239,H37:85539-84239,1375568,5122601,BY16:7556-2260,3417152
1378148.6952,5124583.1817,400202,"L PUKAKI, GUIDE HILL","L PUKAKI, GUIDE HILL","L PUKAKI, GUIDE HILL AT L PUKAKI, GUIDE HILL",,N,,N,,,,,,,,,,,,732,2288119,5686219,H37:88119-86219,1378148,5124583,BY16:7814-2458,3417153
